Selection	Association Name	Association Type	Significance
Reverse Transcriptase	Hartnup Disease	Disease	1.0
Reverse Transcriptase	Hemorrhagic Fever, American	Disease	1.0
Reverse Transcriptase	Hepatitis, Animal	Disease	1.0
Reverse Transcriptase	Herpes Labialis	Disease	1.0
Reverse Transcriptase	Herpes Zoster Ophthalmicus	Disease	1.0
Reverse Transcriptase	Hyperthyroxinemia	Disease	1.0
Reverse Transcriptase	Hypohidrosis	Disease	1.0
Reverse Transcriptase	Hypolipoproteinemias	Disease	1.0
Reverse Transcriptase	Bloch Sulzberger syndrome	Disease	1.0
Reverse Transcriptase	Iritis	Disease	1.0
Reverse Transcriptase	Vulvar Lichen Sclerosus	Disease	1.0
Reverse Transcriptase	Laboratory Infection	Disease	1.0
Reverse Transcriptase	Lecithin Acyltransferase Deficiency	Disease	1.0
Reverse Transcriptase	Leg Dermatoses	Disease	1.0
Reverse Transcriptase	Leigh Disease	Disease	1.0
Reverse Transcriptase	Lens Diseases	Disease	1.0
Reverse Transcriptase	Linitis Plastica	Disease	1.0
Reverse Transcriptase	Lipomatosis, Multiple Symmetrical	Disease	1.0
Reverse Transcriptase	Lung Diseases, Parasitic	Disease	1.0
Reverse Transcriptase	alpha-Mannosidosis	Disease	1.0
Reverse Transcriptase	Marburg Virus Disease	Disease	1.0
Reverse Transcriptase	Melkersson-Rosenthal Syndrome	Disease	1.0
Reverse Transcriptase	Mesenchymoma	Disease	1.0
Reverse Transcriptase	Mesenteric Lymphadenitis	Disease	1.0
Reverse Transcriptase	Mouth Abnormalities	Disease	1.0
Reverse Transcriptase	Mucolipidoses	Disease	1.0
Reverse Transcriptase	Mucopolysaccharidosis IV	Disease	1.0
Reverse Transcriptase	Mucopolysaccharidosis VI	Disease	1.0
Reverse Transcriptase	Myxosarcoma	Disease	1.0
Reverse Transcriptase	Nelson Syndrome	Disease	1.0
Reverse Transcriptase	Neoplasms, Connective Tissue	Disease	1.0
Reverse Transcriptase	Neoplasms, Nerve Tissue	Disease	1.0
Reverse Transcriptase	Neoplasms, Vascular Tissue	Disease	1.0
Reverse Transcriptase	Hereditary Sensory and Autonomic Neuropathies	Disease	1.0
Reverse Transcriptase	Niemann-Pick Diseases	Disease	1.0
Reverse Transcriptase	Opisthorchiasis	Disease	1.0
Reverse Transcriptase	Otorhinolaryngologic Neoplasms	Disease	1.0
Reverse Transcriptase	Paget Disease Extramammary	Disease	1.0
Reverse Transcriptase	Paragonimiasis	Disease	1.0
Reverse Transcriptase	Phosphorus Metabolism Disorders	Disease	1.0
Reverse Transcriptase	Pilonidal Cyst	Disease	1.0
Reverse Transcriptase	Platelet Storage Pool Deficiency	Disease	1.0
Reverse Transcriptase	Rothmund-Thomson syndrome	Disease	1.0
Reverse Transcriptase	Prurigo	Disease	1.0
Reverse Transcriptase	Relapsing Fever	Disease	1.0
Reverse Transcriptase	Retropneumoperitoneum	Disease	1.0
Reverse Transcriptase	Rhinitis, Atrophic	Disease	1.0
Reverse Transcriptase	Rocky Mountain Spotted Fever	Disease	1.0
Reverse Transcriptase	Mast-Cell Sarcoma	Disease	1.0
Reverse Transcriptase	Sarcocystosis	Disease	1.0
Reverse Transcriptase	Serositis	Disease	1.0
Reverse Transcriptase	Sertoli Cell Tumor	Disease	1.0
Reverse Transcriptase	Shwartzman Phenomenon	Disease	1.0
Reverse Transcriptase	Shy-Drager Syndrome	Disease	1.0
Reverse Transcriptase	Somatostatinoma	Disease	1.0
Reverse Transcriptase	Splenic Infarction	Disease	1.0
Reverse Transcriptase	Sporotrichosis	Disease	1.0
Reverse Transcriptase	Stomatitis, Herpetic	Disease	1.0
Reverse Transcriptase	Strongyle Infections, Equine	Disease	1.0
Reverse Transcriptase	Struma Ovarii	Disease	1.0
Reverse Transcriptase	Pigmented villonodular synovitis	Disease	1.0
Reverse Transcriptase	Tabes Dorsalis	Disease	1.0
Reverse Transcriptase	Taste Disorders	Disease	1.0
Reverse Transcriptase	Tay-Sachs Disease	Disease	1.0
Reverse Transcriptase	Thanatophoric Dysplasia	Disease	1.0
Reverse Transcriptase	Thrombasthenia	Disease	1.0
Reverse Transcriptase	Thymus Hyperplasia	Disease	1.0
Reverse Transcriptase	Togaviridae Infections	Disease	1.0
Reverse Transcriptase	Treponemal Infections	Disease	1.0
Reverse Transcriptase	Urticaria Pigmentosa	Disease	1.0
Reverse Transcriptase	Uveomeningoencephalitic Syndrome	Disease	1.0
Reverse Transcriptase	Vitamin K Deficiency	Disease	1.0
Reverse Transcriptase	Waardenburg's Syndrome	Disease	1.0
Reverse Transcriptase	Infratentorial Neoplasms	Disease	1.0
Reverse Transcriptase	Arthritis, Gouty	Disease	1.0
Reverse Transcriptase	Leukemia, Prolymphocytic	Disease	1.0
Reverse Transcriptase	Acute Basophilic Leukemia	Disease	1.0
Reverse Transcriptase	Eye Diseases, Hereditary	Disease	1.0
Reverse Transcriptase	Retinal Dysplasia	Disease	1.0
Reverse Transcriptase	Choroideremia	Disease	1.0
Reverse Transcriptase	Iris Neoplasms	Disease	1.0
Reverse Transcriptase	Ocular Hypotension	Disease	1.0
Reverse Transcriptase	Iridocyclitis	Disease	1.0
Reverse Transcriptase	Ichthyosiform Erythroderma, Congenital	Disease	1.0
Reverse Transcriptase	Albinism, Ocular	Disease	1.0
Reverse Transcriptase	Yang Deficiency	Disease	1.0
Reverse Transcriptase	Ciliophora Infections	Disease	1.0
Reverse Transcriptase	Li-Fraumeni Syndrome	Disease	1.0
Reverse Transcriptase	Ureaplasma Infections	Disease	1.0
Reverse Transcriptase	Pasteurellaceae Infections	Disease	1.0
Reverse Transcriptase	POEMS Syndrome	Disease	1.0
Reverse Transcriptase	Microsporidiosis	Disease	1.0
Reverse Transcriptase	Polyendocrinopathies, Autoimmune	Disease	1.0
Reverse Transcriptase	Epilepsy, Frontal Lobe	Disease	1.0
Reverse Transcriptase	Meibomian Cyst	Disease	1.0
Reverse Transcriptase	Porphyrias, Hepatic	Disease	1.0
Reverse Transcriptase	IgG Deficiency	Disease	1.0
Reverse Transcriptase	Porphyria Cutanea Tarda	Disease	1.0
Reverse Transcriptase	Mitochondrial Encephalomyopathies	Disease	1.0
Reverse Transcriptase	Chronic progressive external ophthalmoplegia	Disease	1.0
Reverse Transcriptase	Necrobiotic Disorders	Disease	1.0
Reverse Transcriptase	Skin Diseases, Papulosquamous	Disease	1.0
Reverse Transcriptase	Congenital Nonbullous Ichthyosiform Erythroderma	Disease	1.0
Reverse Transcriptase	Porokeratosis	Disease	1.0
Reverse Transcriptase	Lichenoid Eruptions	Disease	1.0
Reverse Transcriptase	Mucinoses	Disease	1.0
Reverse Transcriptase	Polydactyly	Disease	1.0
Reverse Transcriptase	Pyogenic granuloma	Disease	1.0
Reverse Transcriptase	Canavan Disease	Disease	1.0
Reverse Transcriptase	Endolymphatic Hydrops	Disease	1.0
Reverse Transcriptase	Lymphangioleiomyomatosis	Disease	1.0
Reverse Transcriptase	Adenosarcoma	Disease	1.0
Reverse Transcriptase	Mixed Tumor, Mullerian	Disease	1.0
Reverse Transcriptase	Ossifying Fibroma	Disease	1.0
Reverse Transcriptase	Myofibromatosis	Disease	1.0
Reverse Transcriptase	Angiomyoma	Disease	1.0
Reverse Transcriptase	Smooth Muscle Tumor	Disease	1.0
Reverse Transcriptase	Gonadoblastoma	Disease	1.0
Reverse Transcriptase	Cystadenocarcinoma, Papillary	Disease	1.0
Reverse Transcriptase	Klatskin's Tumor	Disease	1.0
Reverse Transcriptase	Neurocytoma	Disease	1.0
Reverse Transcriptase	Sertoli-Leydig Cell Tumor	Disease	1.0
Reverse Transcriptase	Hemangioendothelioma, Epithelioid	Disease	1.0
Reverse Transcriptase	Hutchinson's Melanotic Freckle	Disease	1.0
Reverse Transcriptase	Nevus, Blue	Disease	1.0
Reverse Transcriptase	Nevus, Intradermal	Disease	1.0
Reverse Transcriptase	Epithelioid and spindle cell nevus	Disease	1.0
Reverse Transcriptase	Ape Diseases	Disease	1.0
Reverse Transcriptase	Sick Building Syndrome	Disease	1.0
Reverse Transcriptase	Peroxisomal Disorders	Disease	1.0
Reverse Transcriptase	Persian Gulf Syndrome	Disease	1.0
Reverse Transcriptase	Burkholderia Infections	Disease	1.0
Reverse Transcriptase	Branchio-Oto-Renal Syndrome	Disease	1.0
Reverse Transcriptase	Xanthomatosis, Cerebrotendinous	Disease	1.0
Reverse Transcriptase	Port-Wine Stain	Disease	1.0
Reverse Transcriptase	Shoulder Impingement Syndrome	Disease	1.0
Reverse Transcriptase	Zygomycosis	Disease	1.0
Reverse Transcriptase	Antithrombin III Deficiency	Disease	1.0
Reverse Transcriptase	Ornithine carbamoyltransferase deficiency	Disease	1.0
Reverse Transcriptase	Tyrosinemias	Disease	1.0
Reverse Transcriptase	Jet Lag Syndrome	Disease	1.0
Reverse Transcriptase	Unverricht-Lundborg Syndrome	Disease	1.0
Reverse Transcriptase	Brain Injury, Chronic	Disease	1.0
Reverse Transcriptase	Alcohol-Induced Disorders, Nervous System	Disease	1.0
Reverse Transcriptase	Alcoholic Neuropathy	Disease	1.0
Reverse Transcriptase	Demyelinating Autoimmune Diseases, CNS	Disease	1.0
Reverse Transcriptase	Brain Stem Neoplasms	Disease	1.0
Reverse Transcriptase	Central Nervous System Fungal Infections	Disease	1.0
Reverse Transcriptase	Mobius Syndrome	Disease	1.0
Reverse Transcriptase	Vestibular Neuronitis	Disease	1.0
Reverse Transcriptase	Paraneoplastic Syndromes, Nervous System	Disease	1.0
Reverse Transcriptase	Limbic Encephalitis	Disease	1.0
Reverse Transcriptase	Muscular Dystrophy, Emery-Dreifuss	Disease	1.0
Reverse Transcriptase	Peroneal Neuropathies	Disease	1.0
Reverse Transcriptase	Central Nervous System Bacterial Infections	Disease	1.0
Reverse Transcriptase	Myotonic Disorders	Disease	1.0
Reverse Transcriptase	Chronobiology Disorders	Disease	1.0
Reverse Transcriptase	Cardiomyopathy, Hypertrophic, Familial	Disease	1.0
Reverse Transcriptase	Optic Atrophy, Autosomal Dominant	Disease	1.0
Reverse Transcriptase	Optic Atrophy, Hereditary, Leber	Disease	1.0
Reverse Transcriptase	Endometrial Stromal Tumors	Disease	1.0
Reverse Transcriptase	Pneumonia of Swine, Mycoplasmal	Disease	1.0
Reverse Transcriptase	Moraxellaceae Infections	Disease	1.0
Reverse Transcriptase	CADASIL Syndrome	Disease	1.0
Reverse Transcriptase	Massive Hepatic Necrosis	Disease	1.0
Reverse Transcriptase	Myopia, Degenerative	Disease	1.0
Reverse Transcriptase	Bovine Respiratory Disease Complex	Disease	1.0
Reverse Transcriptase	Nijmegen Breakage Syndrome	Disease	1.0
Reverse Transcriptase	Hypoalphalipoproteinemias	Disease	1.0
Reverse Transcriptase	Female Urogenital Diseases	Disease	1.0
Reverse Transcriptase	Male Urogenital Diseases	Disease	1.0
Reverse Transcriptase	Respiratory Aspiration	Disease	1.0
Reverse Transcriptase	Hyperimmunoglobulin M syndrome	Disease	1.0
Reverse Transcriptase	Typhlitis	Disease	1.0
Reverse Transcriptase	Neuronal Migration Disorders	Disease	1.0
Reverse Transcriptase	Myocardial bridging	Disease	1.0
Reverse Transcriptase	Buruli Ulcer	Disease	1.0
Reverse Transcriptase	Lymphoma, Extranodal NK-T-Cell	Disease	1.0
Reverse Transcriptase	Malignant Atrophic Papulosis	Disease	1.0
Reverse Transcriptase	Dysautonomia	Disease	1.0
Reverse Transcriptase	Perivascular Epithelioid Cell Neoplasms	Disease	1.0
Reverse Transcriptase	Ventilator-Induced Lung Injury	Disease	1.0
Reverse Transcriptase	Meningeal Carcinomatosis	Disease	1.0
Reverse Transcriptase	Russell-Silver syndrome	Disease	1.0
Reverse Transcriptase	Geographic Atrophy	Disease	1.0
Reverse Transcriptase	Corneal Perforation	Disease	1.0
Reverse Transcriptase	Malignant Mixed Mesodermal (Mullerian) Tumor	Disease	1.0
Reverse Transcriptase	Exudative retinopathy	Disease	1.0
Reverse Transcriptase	Usher Syndrome, Type I	Disease	1.0
Reverse Transcriptase	Gonadal Dysgenesis, 46,XY	Disease	1.0
Reverse Transcriptase	Acute biphenotypic leukemia	Disease	1.0
Reverse Transcriptase	Leukemia, T-Cell, Chronic	Disease	1.0
Reverse Transcriptase	McCune-Albright Syndrome	Disease	1.0
Reverse Transcriptase	Mastocytosis, Diffuse Cutaneous	Disease	1.0
Reverse Transcriptase	White Coat Hypertension	Disease	1.0
Reverse Transcriptase	Walker-Warburg congenital muscular dystrophy	Disease	1.0
Reverse Transcriptase	46, XY Disorders of Sex Development	Disease	1.0
Reverse Transcriptase	Digital Dermatitis	Disease	1.0
Reverse Transcriptase	22q11 Deletion Syndrome	Disease	1.0
Reverse Transcriptase	46, XX Disorders of Sex Development	Disease	1.0
Reverse Transcriptase	Pontine Glioma	Disease	1.0
Reverse Transcriptase	Vitelliform Macular Dystrophy	Disease	1.0
Reverse Transcriptase	Tooth Resorption	Disease	1.0
Reverse Transcriptase	Nonketotic Hyperglycinemia	Disease	1.0
Reverse Transcriptase	Abnormalities, Radiation-Induced	Disease	1.0
Reverse Transcriptase	Bullous Congenital Ichthyosiform Erythroderma (disorder)	Disease	1.0
Reverse Transcriptase	Smith-Magenis syndrome	Disease	1.0
Reverse Transcriptase	Retinal Dystrophies	Disease	1.0
Reverse Transcriptase	Dyscalculia	Disease	1.0
Reverse Transcriptase	Babinski Reflex	Disease	1.0
Reverse Transcriptase	Cafe-au-Lait Spots	Disease	1.0
Reverse Transcriptase	Reverse Transcriptase Inhibitor	Chemical	3.85E-7
Reverse Transcriptase	HIV Reverse Transcriptase	Chemical	3.99E-7
Reverse Transcriptase	Reverse Transcriptase Inhibitors	Chemical	7.36E-7
Reverse Transcriptase	Telomerase	Chemical	1.02E-6
Reverse Transcriptase	reverse transcriptase, Human immunodeficiency virus 1	Chemical	1.58E-6
Reverse Transcriptase	Polymerase	Chemical	2.34E-6
Reverse Transcriptase	Ribonuclease H	Chemical	3.18E-6
Reverse Transcriptase	Anti-HIV Agents	Chemical	3.76E-6
Reverse Transcriptase	Ribonucleic Acid	Chemical	6.2E-6
Reverse Transcriptase	Nucleoside	Chemical	6.25E-6
Reverse Transcriptase	DNA Polymerase	Chemical	6.73E-6
Reverse Transcriptase	Telomerase RNA Component	Chemical	6.97E-6
Reverse Transcriptase	RNA, Viral	Chemical	7.6E-6
Reverse Transcriptase	Retrotransposon	Chemical	1.01E-5
Reverse Transcriptase	Messenger RNA	Chemical	1.07E-5
Reverse Transcriptase	HIV Protease	Chemical	1.13E-5
Reverse Transcriptase	reverse transcriptase, Human immunodeficiency virus 2	Chemical	1.25E-5
Reverse Transcriptase	Integrase	Chemical	1.6E-5
Reverse Transcriptase	Dideoxynucleotides	Chemical	1.95E-5
Reverse Transcriptase	DNA, Viral	Chemical	2.05E-5
Reverse Transcriptase	DNA-directed DNA Polymerase	Chemical	2.05E-5
Reverse Transcriptase	Protease Inhibitor	Chemical	2.17E-5
Reverse Transcriptase	3'-azido-3'-deoxythymidine 5'-triphosphate	Chemical	2.21E-5
Reverse Transcriptase	HIV Protease Inhibitors	Chemical	2.23E-5
Reverse Transcriptase	Gene Products, pol	Chemical	2.39E-5
Reverse Transcriptase	DNA-Directed RNA Polymerases	Chemical	2.42E-5
Reverse Transcriptase	DNA	Chemical	2.52E-5
Reverse Transcriptase	cDNA	Chemical	2.72E-5
Reverse Transcriptase	Multicopy Single-stranded DNA	Chemical	2.74E-5
Reverse Transcriptase	Benzoxazines	Chemical	2.79E-5
Reverse Transcriptase	Ribonuclease H, Human Immunodeficiency Virus	Chemical	2.96E-5
Reverse Transcriptase	Dideoxynucleosides	Chemical	3.02E-5
Reverse Transcriptase	strong-stop DNA	Chemical	3.11E-5
Reverse Transcriptase	GAG Protein	Chemical	3.46E-5
Reverse Transcriptase	Thymine Nucleotides	Chemical	3.48E-5
Reverse Transcriptase	DNA Primers	Chemical	3.54E-5
Reverse Transcriptase	Telomere Reverse Transcriptase	Chemical	3.58E-5
Reverse Transcriptase	R 82913	Chemical	3.89E-5
Reverse Transcriptase	Antiviral Agent	Chemical	4.5E-5
Reverse Transcriptase	Anti-Retroviral Agents	Chemical	4.53E-5
Reverse Transcriptase	LtrA protein, Lactococcus lactis	Chemical	4.93E-5
Reverse Transcriptase	DNA Polymerase Alpha	Chemical	5.03E-5
Reverse Transcriptase	Nucleotide	Chemical	5.11E-5
Reverse Transcriptase	HIV p24 Antigen	Chemical	5.27E-5
Reverse Transcriptase	Tenofovir Disoproxil Fumarate	Chemical	5.7E-5
Reverse Transcriptase	HIV Integrase	Chemical	5.79E-5
Reverse Transcriptase	4'-ethynyl-2-fluoro-2'-deoxyadenosine	Chemical	5.91E-5
Reverse Transcriptase	Organophosphonates	Chemical	5.94E-5
Reverse Transcriptase	RNA primers	Chemical	5.97E-5
Reverse Transcriptase	HIV Integrase Inhibitors	Chemical	6.17E-5
Reverse Transcriptase	aI2 protein, S cerevisiae	Chemical	6.22E-5
Reverse Transcriptase	RNA, Transfer, Lys	Chemical	6.49E-5
Reverse Transcriptase	pol Gene Products, Human Immunodeficiency Virus	Chemical	6.57E-5
Reverse Transcriptase	ORF2 protein, human	Chemical	6.57E-5
Reverse Transcriptase	Integrase Inhibitors	Chemical	6.74E-5
Reverse Transcriptase	Transcript	Chemical	6.89E-5
Reverse Transcriptase	reverse transcriptase Ty3, S cerevisiae	Chemical	6.96E-5
Reverse Transcriptase	L 697661	Chemical	7.21E-5
Reverse Transcriptase	Protein	Chemical	7.47E-5
Reverse Transcriptase	Viral Proteins	Chemical	7.49E-5
Reverse Transcriptase	Apricitabine	Chemical	8.05E-5
Reverse Transcriptase	Talviraline	Chemical	8.19E-5
Reverse Transcriptase	(2',5'-bis-O-(tert-butyldimethylsilyl)-beta-ribofuranosyl)-3'-spiro-5''-(4''-amino-1'',2''-oxathiole-2'',2''-dioxide)thymine	Chemical	8.72E-5
Reverse Transcriptase	Ribonucleoprotein	Chemical	8.85E-5
Reverse Transcriptase	Retroviridae Proteins	Chemical	9.0E-5
Reverse Transcriptase	Enzyme	Chemical	9.01E-5
Reverse Transcriptase	N-(4-Chloro-3-((3-Methyl-2-Butenyl)Oxy)Phenyl)-2-Methyl-3-Furancarbothioamide	Chemical	9.07E-5
Reverse Transcriptase	L 696229	Chemical	9.1E-5
Reverse Transcriptase	DNA Nucleotidyltransferases	Chemical	9.4E-5
Reverse Transcriptase	p16 protease, Human immunodeficiency virus 1	Chemical	9.8E-5
Reverse Transcriptase	MIV 150	Chemical	9.83E-5
Reverse Transcriptase	RNA, Neoplasm	Chemical	1.0E-4
Reverse Transcriptase	Fusion Proteins, gag-pol	Chemical	1.02E-4
Reverse Transcriptase	2',3'-dideoxyguanosine 5'-triphosphate	Chemical	1.03E-4
Reverse Transcriptase	R 82150	Chemical	1.03E-4
Reverse Transcriptase	P protein, Hepatitis B virus	Chemical	1.04E-4
Reverse Transcriptase	Atevirdine	Chemical	1.07E-4
Reverse Transcriptase	NSC 615985	Chemical	1.07E-4
Reverse Transcriptase	Taq Polymerase	Chemical	1.11E-4
Reverse Transcriptase	DNA Binding Protein	Chemical	1.14E-4
Reverse Transcriptase	Codon	Chemical	1.15E-4
Reverse Transcriptase	maturase I-AniI	Chemical	1.18E-4
Reverse Transcriptase	NCP7 protein, Human immunodeficiency virus 1	Chemical	1.21E-4
Reverse Transcriptase	Trovirdine	Chemical	1.21E-4
Reverse Transcriptase	Nucleosides	Chemical	1.22E-4
Reverse Transcriptase	Endogenous Retroviruses	Chemical	1.24E-4
Reverse Transcriptase	Deoxyribonucleotides	Chemical	1.25E-4
Reverse Transcriptase	L1 ORF2 protein, human	Chemical	1.31E-4
Reverse Transcriptase	gag Gene Products, Human Immunodeficiency Virus	Chemical	1.32E-4
Reverse Transcriptase	HIV Antigens	Chemical	1.35E-4
Reverse Transcriptase	1-((2-hydroxyethoxy)methyl)-6-(phenylthio)thymine	Chemical	1.35E-4
Reverse Transcriptase	Tivirapine	Chemical	1.42E-4
Reverse Transcriptase	poly(rA).oligo(dT)	Chemical	1.48E-4
Reverse Transcriptase	Ribonuclease	Chemical	1.55E-4
Reverse Transcriptase	Nucleic Acid Synthesis Inhibitor	Chemical	1.55E-4
Reverse Transcriptase	Nucleocapsid Protein	Chemical	1.57E-4
Reverse Transcriptase	IDX 899	Chemical	1.61E-4
Reverse Transcriptase	Opaviraline	Chemical	1.66E-4
Reverse Transcriptase	telomerase reverse transcriptase (540-548)	Chemical	1.66E-4
Reverse Transcriptase	3'-azido-3'-deoxythymidine 5'phosphate	Chemical	1.77E-4
Reverse Transcriptase	EST3 protein, S cerevisiae	Chemical	1.81E-4
Reverse Transcriptase	Delavirdine Mesylate	Chemical	1.82E-4
Reverse Transcriptase	Telomerase-Associated Protein 1	Chemical	1.85E-4
Reverse Transcriptase	Antigens, Viral	Chemical	1.87E-4
Reverse Transcriptase	Poly A	Chemical	1.91E-4
Reverse Transcriptase	L 697639	Chemical	1.93E-4
Reverse Transcriptase	R2 reverse transcriptase, Bombyx mori	Chemical	1.97E-4
Reverse Transcriptase	DNA Insertion Elements	Chemical	1.98E-4
Reverse Transcriptase	Oligodeoxyribonucleotides	Chemical	2.0E-4
Reverse Transcriptase	HI 443	Chemical	2.03E-4
Reverse Transcriptase	Amino Acid	Chemical	2.09E-4
Reverse Transcriptase	Microbicide	Chemical	2.13E-4
Reverse Transcriptase	2',3'-dideoxythymidine triphosphate	Chemical	2.19E-4
Reverse Transcriptase	Oligonucleotides	Chemical	2.21E-4
Reverse Transcriptase	loviride	Chemical	2.22E-4
Reverse Transcriptase	Capravirine	Chemical	2.22E-4
Reverse Transcriptase	Transfer RNA	Chemical	2.27E-4
Reverse Transcriptase	2',3'-dideoxy-2',3'-dehydrothymidine 5'-triphosphate	Chemical	2.3E-4
Reverse Transcriptase	Oxazines	Chemical	2.31E-4
Reverse Transcriptase	LtrB protein, Lactococcus lactis	Chemical	2.31E-4
Reverse Transcriptase	R 79882	Chemical	2.36E-4
Reverse Transcriptase	5-methyl-1-(4-nitrophenyl)-2-oxo-2,5-dihydro-1H-pyrido(3,2-b)indole-3-carbonitrile	Chemical	2.36E-4
Reverse Transcriptase	Adefovir Dipivoxil	Chemical	2.39E-4
Reverse Transcriptase	L1 ORF1 protein, human	Chemical	2.41E-4
Reverse Transcriptase	Nucleocapsid	Chemical	2.51E-4
Reverse Transcriptase	Single-stranded DNA	Chemical	2.55E-4
Reverse Transcriptase	Pyridazines	Chemical	2.59E-4
Reverse Transcriptase	Deoxyguanine Nucleotides	Chemical	2.62E-4
Reverse Transcriptase	msdRNA	Chemical	2.63E-4
Reverse Transcriptase	Pyranocoumarins	Chemical	2.64E-4
Reverse Transcriptase	Telomerase Inhibitor	Chemical	2.83E-4
Reverse Transcriptase	Atevirdine Mesylate	Chemical	2.84E-4
Reverse Transcriptase	3-(5-((6-amino-1H-pyrazolo(3,4-b)pyridine-3-yl)methoxy)-2-chlorophenoxy)-5-chlorobenzonitrile	Chemical	2.84E-4
Reverse Transcriptase	2',3'-dideoxycytidine 5'-triphosphate	Chemical	2.85E-4
Reverse Transcriptase	dioxolane guanosine	Chemical	2.85E-4
Reverse Transcriptase	Antigen	Chemical	2.87E-4
Reverse Transcriptase	1-(2',5'-bis-O-(tert-butyldimethylsilylribofuranosyl)-3-N-methylthymine)-3'-spiro-5''-(4''-amino-1'',2''-oxathiole-2'',2''-dioxide)	Chemical	2.9E-4
Reverse Transcriptase	proteinase, foamy virus	Chemical	2.9E-4
Reverse Transcriptase	lamivudine triphosphate	Chemical	2.91E-4
Reverse Transcriptase	S 2720	Chemical	2.96E-4
Reverse Transcriptase	5-isopropyl-2-((methylthiomethyl)thio)-6-(benzyl)pyrimidin-4(1H)-one	Chemical	2.96E-4
Reverse Transcriptase	HI 240	Chemical	2.96E-4
Reverse Transcriptase	3-(3,5-dimethylbenzyl)uracil	Chemical	2.96E-4
Reverse Transcriptase	Oncogene Proteins, Fusion	Chemical	2.98E-4
Reverse Transcriptase	Introns	Chemical	2.99E-4
Reverse Transcriptase	RNA, Transfer, Trp	Chemical	3.01E-4
Reverse Transcriptase	Telomere-Binding Proteins	Chemical	3.04E-4
Reverse Transcriptase	DNA polymerase gamma	Chemical	3.09E-4
Reverse Transcriptase	EST1 protein, S cerevisiae	Chemical	3.09E-4
Reverse Transcriptase	Deoxyribonucleotide Triphosphate	Chemical	3.1E-4
Reverse Transcriptase	stampidine	Chemical	3.14E-4
Reverse Transcriptase	beta-thujaplicinol	Chemical	3.29E-4
Reverse Transcriptase	TNK-651	Chemical	3.29E-4
Reverse Transcriptase	Uniroyal Compound-38	Chemical	3.31E-4
Reverse Transcriptase	5,11-dihydro-11-ethyl-5-methyl-8-(2-(1-oxido-4-quinolinyl)ethyl)-6H-dipyrido(3,2-B,2',3'-E)(1,4)diazepin-6-one	Chemical	3.31E-4
Reverse Transcriptase	BIBR 1532	Chemical	3.34E-4
Reverse Transcriptase	DNA Polymerase Beta	Chemical	3.36E-4
Reverse Transcriptase	3'-azido-2',3'-dideoxyguanosine	Chemical	3.37E-4
Reverse Transcriptase	GS-9148	Chemical	3.39E-4
Reverse Transcriptase	MK-1439	Chemical	3.39E-4
Reverse Transcriptase	pgRNA	Chemical	3.43E-4
Reverse Transcriptase	abacavir, lamivudine drug combination	Chemical	3.45E-4
Reverse Transcriptase	Tumor Marker	Chemical	3.51E-4
Reverse Transcriptase	2-phenyl-6-(2'-(4'-(ethoxycarbonyl)thiazolyl))thiazolo(3,2-b)(1,2,4)triazole	Chemical	3.62E-4
Reverse Transcriptase	2'-deoxy-3'-oxa-thiocytidine	Chemical	3.63E-4
Reverse Transcriptase	Polynucleotides	Chemical	3.7E-4
Reverse Transcriptase	soulattrolide	Chemical	3.7E-4
Reverse Transcriptase	S 1153	Chemical	3.7E-4
Reverse Transcriptase	Deoxycytosine Nucleotides	Chemical	3.76E-4
Reverse Transcriptase	RNA Polymerase	Chemical	3.79E-4
Reverse Transcriptase	6-(1-(2,6-difluorophenyl)ethyl)-2-(dimethylamino)-5-methylpyrimidin-4(3H)-one	Chemical	3.79E-4
Reverse Transcriptase	HI 236	Chemical	3.79E-4
Reverse Transcriptase	Antimoniotungstate	Chemical	3.83E-4
Reverse Transcriptase	ENV Protein	Chemical	3.89E-4
Reverse Transcriptase	AZTp4A	Chemical	3.94E-4
Reverse Transcriptase	VRX-329747	Chemical	3.94E-4
Reverse Transcriptase	3'-fluoro-2',3'-dideoxythymidine-5'-(alpha-methylphosphonyl)-beta,gamma-diphosphate	Chemical	3.94E-4
Reverse Transcriptase	U 88204	Chemical	3.94E-4
Reverse Transcriptase	5-fluoro-1-(2-hydroxymethyl)-1,3-oxathiolane-5-yl-cytidine-5'-triphosphate	Chemical	3.94E-4
Reverse Transcriptase	L 738372	Chemical	3.94E-4
Reverse Transcriptase	L-homoserylaminoethanol	Chemical	3.94E-4
Reverse Transcriptase	Anti-HIV Agent	Chemical	3.95E-4
Reverse Transcriptase	2',3'-didehydro-3'-deoxy-4'-ethynylthymidine	Chemical	3.95E-4
Reverse Transcriptase	DNA Polymerase II	Chemical	4.01E-4
Reverse Transcriptase	p31 integrase protein, Human immunodeficiency virus 1	Chemical	4.17E-4
Reverse Transcriptase	GS-7340	Chemical	4.17E-4
Reverse Transcriptase	oligo (dT)	Chemical	4.18E-4
Reverse Transcriptase	RNA, Bacterial	Chemical	4.2E-4
Reverse Transcriptase	trizol	Chemical	4.21E-4
Reverse Transcriptase	EST2 protein, S cerevisiae	Chemical	4.28E-4
Reverse Transcriptase	Plasmid	Chemical	4.31E-4
Reverse Transcriptase	Viral Core Proteins	Chemical	4.31E-4
Reverse Transcriptase	sakyomicin A	Chemical	4.44E-4
